date,gold_24k_gram1,gold_22k_gram1,platinum_gram1,platinum_gram8
2013-11-01,3029,2861,,
2013-11-04,3019,2851,,
2013-11-05,3012,2845,,
2013-11-06,3024,2856,,
2013-11-07,3032,2863,,
2013-11-08,3029,2861,,
2013-11-09,3026,2858,,
2013-11-11,3032,2863,,
2013-11-12,3054,2884,,
2013-11-13,3069,2899,,
2013-11-14,3089,2917,,
2013-11-15,3089,2917,,
2013-11-16,3089,2917,,
2013-11-18,3079,2908,,
2013-11-19,3059,2889,,
2013-11-20,3072,2901,,
2013-11-21,3056,2886,,
2013-11-22,3064,2894,,
2013-11-23,3054,2884,,
2013-11-25,3044,2875,,
2013-11-26,3054,2884,,
2013-11-27,3048,2879,,
2013-11-28,3039,2870,,
2013-11-29,3036,2867,,
2013-11-30,3034,2865,,
2013-12-02,3021,2853,,
2013-12-03,3007,2840,,
2013-12-04,3000,2833,,
2013-12-05,3011,2844,,
2013-12-06,2998,2831,,
2013-12-07,2999,2832,,
2013-12-09,2983,2817,,
2013-12-10,2987,2821,,
2013-12-11,2996,2829,,
2013-12-12,2992,2826,,
2013-12-13,2979,2813,,
2013-12-14,2988,2822,,
2013-12-16,2977,2812,,
2013-12-17,2974,2809,,
2013-12-18,2990,2805,,
2013-12-19,2975,2782,,
2013-12-20,2970,2776,,
2013-12-21,2977,2784,,
2013-12-23,2975,2782,,
2013-12-24,2975,2782,,
2013-12-25,2979,2786,,
2013-12-26,2979,2786,,
2013-12-27,2975,2782,,
2013-12-28,2980,2787,,
2013-12-30,2970,2776,,
2013-12-31,2953,2760,,
2014-01-01,2951,2759,,
2014-01-02,2965,2772,,
2014-01-03,2975,2782,,
2014-01-04,2975,2782,,
2014-01-06,2971,2778,,
2014-01-07,2972,2779,,
2014-01-08,2966,2773,,
2014-01-09,2963,2770,,
2014-01-10,2965,2772,,
2014-01-11,2971,2778,,
2014-01-13,2975,2782,,
2014-01-14,2957,2765,,
2014-01-15,2946,2755,,
2014-01-16,2972,2779,,
2014-01-17,2972,2779,,
2014-01-18,2990,2796,,
2014-01-20,2998,2803,,
2014-01-21,2997,2802,,
2014-01-22,2993,2798,,
2014-01-23,2987,2793,,
2014-01-24,2995,2800,,
2014-01-25,3008,2812,,
2014-01-27,3013,2817,,
2014-01-28,2998,2803,,
2014-01-29,2993,2798,,
2014-01-30,3000,2805,,
2014-01-31,2990,2796,,
2014-02-01,2995,2800,,
2014-02-03,2997,2802,,
2014-02-04,3000,2805,,
2014-02-05,3002,2807,,
2014-02-06,3005,2810,,
2014-02-07,3010,2814,,
2014-02-08,3015,2819,,
2014-02-10,3017,2821,,
2014-02-11,3023,2826,,
2014-02-12,3027,2830,,
2014-02-13,3036,2839,,
2014-02-14,3059,2860,,
2014-02-15,3062,2862,,
2014-02-17,3085,2885,,
2014-02-18,3085,2884,,
2014-02-19,3078,2877,,
2014-02-20,3087,2886,,
2014-02-21,3071,2871,,
2014-02-22,3070,2870,,
2014-02-24,3075,2875,,
2014-02-25,3077,2876,,
2014-02-26,3078,2877,,
2014-02-27,3065,2865,,
2014-02-28,3080,2880,,
2014-03-01,3068,2868,,
2014-03-03,3084,2884,,
2014-03-04,3074,2874,,
2014-03-05,3068,2868,,
2014-03-06,3040,2842,,
2014-03-07,3046,2847,,
2014-03-08,3045,2847,,
2014-03-10,3034,2837,,
2014-03-11,3032,2835,,
2014-03-12,3040,2842,,
2014-03-13,3037,2840,,
2014-03-14,3037,2840,,
2014-03-15,3037,2840,,
2014-03-17,3047,2848,,
2014-03-18,3029,2836,,
2014-03-19,3024,2827,,
2014-03-20,2997,2802,,
2014-03-21,2997,2802,,
2014-03-22,2996,2801,,
2014-03-24,2975,2782,,
2014-03-25,2940,2749,,
2014-03-26,2926,2736,,
2014-03-27,2881,2694,,
2014-03-28,2885,2698,,
2014-03-29,2887,2700,,
2014-03-31,2889,2702,,
2014-04-01,2884,2697,,
2014-04-02,2875,2688,,
2014-04-03,2904,2715,,
2014-04-04,2915,2725,,
2014-04-05,2929,2738,,
2014-04-07,2929,2738,,
2014-04-08,2940,2749,,
2014-04-09,2952,2760,,
2014-04-10,2969,2775,,
2014-04-11,2971,2778,,
2014-04-12,2980,2787,,
2014-04-14,3005,2810,,
2014-04-15,2994,2799,,
2014-04-16,2986,2792,,
2014-04-17,2996,2801,,
2014-04-18,2994,2799,,
2014-04-19,2997,2802,,
2014-04-21,2993,2798,,
2014-04-22,3004,2809,,
2014-04-23,3011,2815,,
2014-04-24,3011,2815,,
2014-04-25,3011,2816,,
2014-04-26,3019,2823,,
2014-04-28,3016,2820,,
2014-04-29,3005,2810,,
2014-04-30,3005,2810,,
2014-05-01,3010,2814,,
2014-05-02,2995,2800,,
2014-05-03,3014,2819,,
2014-05-05,3019,2823,,
2014-05-06,3017,2821,,
2014-05-07,3019,2823,,
2014-05-08,2995,2800,,
2014-05-09,2998,2803,,
2014-05-10,2996,2801,,
2014-05-12,2985,2791,,
2014-05-13,2990,2796,,
2014-05-14,2985,2791,,
2014-05-15,2988,2794,,
2014-05-16,2950,2759,,
2014-05-17,2935,2745,,
2014-05-19,2930,2740,,
2014-05-20,2915,2726,,
2014-05-21,2911,2722,,
2014-05-22,2831,2647,,
2014-05-23,2826,2642,,
2014-05-24,2828,2645,,
2014-05-26,2830,2646,,
2014-05-27,2832,2648,,
2014-05-28,2790,2609,,
2014-05-29,2768,2588,,
2014-05-30,2760,2581,,
2014-05-31,2758,2579,,
2014-06-02,2755,2576,,
2014-06-03,2741,2563,,
2014-06-04,2733,2555,,
2014-06-05,2715,2539,,
2014-06-06,2725,2548,,
2014-06-07,2715,2539,,
2014-06-09,2712,2536,,
2014-06-10,2714,2538,,
2014-06-11,2723,2546,,
2014-06-12,2722,2545,,
2014-06-13,2761,2582,,
2014-06-14,2774,2594,,
2014-06-16,2810,2627,,
2014-06-17,2776,2596,,
2014-06-18,2791,2610,,
2014-06-19,2798,2616,,
2014-06-20,2853,2668,,
2014-06-21,2867,2686,,
2014-06-23,2867,2681,,
2014-06-24,2876,2689,,
2014-06-25,2854,2668,,
2014-06-26,2854,2668,,
2014-06-27,2854,2668,,
2014-06-28,2855,2669,,
2014-06-30,2845,2660,,
2014-07-01,2875,2688,,
2014-07-02,2851,2666,,
2014-07-03,2837,2653,,
2014-07-04,2840,2655,,
2014-07-05,2843,2658,,
2014-07-07,2826,2642,,
2014-07-08,2830,2646,,
2014-07-09,2845,2660,,
2014-07-10,2904,2715,,
2014-07-11,2900,2712,,
2014-07-12,2902,2713,,
2014-07-14,2877,2690,,
2014-07-15,2856,2670,,
2014-07-16,2824,2640,,
2014-07-17,2836,2652,,
2014-07-18,2855,2669,,
2014-07-19,2855,2669,,
2014-07-21,2856,2670,,
2014-07-22,2840,2655,,
2014-07-23,2843,2658,,
2014-07-24,2825,2641,,
2014-07-25,2814,2631,,
2014-07-26,2835,2651,,
2014-07-28,2833,2649,,
2014-07-29,2838,2654,,
2014-07-30,2827,2643,,
2014-07-31,2834,2650,,
2014-08-01,2841,2656,,
2014-08-02,2853,2668,,
2014-08-04,2855,2669,,
2014-08-05,2840,2655,,
2014-08-06,2861,2675,,
2014-08-07,2887,2699,,
2014-08-08,2917,2727,,
2014-08-09,2892,2704,,
2014-08-11,2893,2705,,
2014-08-12,2899,2711,,
2014-08-13,2901,2712,,
2014-08-14,2895,2707,,
2014-08-16,2880,2693,,
2014-08-18,2871,2684,,
2014-08-19,2862,2676,,
2014-08-20,2851,2666,,
2014-08-21,2827,2643,,
2014-08-22,2811,2628,,
2014-08-23,2809,2626,,
2014-08-25,2803,2621,,
2014-08-26,2823,2640,,
2014-08-27,2815,2632,,
2014-08-28,2827,2643,,
2014-08-29,2835,2651,,
2014-08-30,2829,2645,,
2014-09-01,2821,2638,,
2014-09-02,2804,2622,,
2014-09-03,2777,2596,,
2014-09-04,2785,2604,,
2014-09-05,2771,2591,,
2014-09-06,2771,2591,,
2014-09-08,2770,2590,,
2014-09-09,2761,2582,,
2014-09-10,2769,2589,,
2014-09-11,2749,2570,,
2014-09-12,2730,2553,,
2014-09-13,2729,2552,,
2014-09-15,2737,2559,,
2014-09-16,2743,2565,,
2014-09-17,2728,2551,,
2014-09-18,2700,2525,,
2014-09-19,2693,2518,,
2014-09-20,2686,2511,,
2014-09-22,2679,2505,,
2014-09-23,2703,2527,,
2014-09-24,2702,2526,,
2014-09-25,2692,2517,,
2014-09-26,2719,2542,,
2014-09-27,2717,2540,,
2014-09-29,2728,2551,,
2014-09-30,2719,2542,,
2014-10-01,2722,2545,,
2014-10-02,2738,2560,,
2014-10-03,2727,2550,,
2014-10-04,2692,2517,,
2014-10-06,2696,2521,,
2014-10-07,2713,2537,,
2014-10-08,2732,2554,,
2014-10-09,2727,2550,,
2014-10-10,2729,2552,,
2014-10-11,2733,2555,,
2014-10-13,2741,2563,,
2014-10-14,2748,2569,,
2014-10-15,2744,2566,,
2014-10-16,2778,2597,,
2014-10-17,2769,2589,,
2014-10-18,2757,2578,,
2014-10-20,2763,2583,,
2014-10-21,2784,2603,,
2014-10-22,2771,2591,,
2014-10-23,2767,2587,,
2014-10-24,2746,2568,,
2014-10-25,2747,2568,,
2014-10-27,2742,2564,,
2014-10-28,2740,2562,,
2014-10-29,2739,2561,,
2014-10-30,2697,2522,,
2014-10-31,2634,2463,,
2014-11-01,2642,2470,,
2014-11-03,2630,2459,,
2014-11-04,2628,2457,,
2014-11-05,2590,2422,,
2014-11-06,2591,2423,,
2014-11-07,2592,2424,,
2014-11-08,2640,2468,,
2014-11-09,2640,2468,,
2014-11-10,2636,2465,,
2014-11-11,2602,2433,,
2014-11-12,2622,2452,,
2014-11-13,2617,2447,,
2014-11-14,2608,2438,,
2014-11-15,2683,2509,,
2014-11-17,2665,2492,,
2014-11-18,2690,2515,,
2014-11-19,2698,2523,,
2014-11-20,2676,2502,,
2014-11-21,2670,2496,,
2014-11-22,2678,2504,,
2014-11-24,2686,2511,,
2014-11-25,2682,2508,,
2014-11-26,2672,2498,,
2014-11-27,2669,2496,,
2014-11-28,2652,2457,,
2014-11-29,2635,2419,,
2014-12-01,2656,2436,,
2014-12-02,2678,2456,,
2014-12-03,2694,2470,,
2014-12-04,2681,2458,,
2014-12-05,2678,2456,,
2014-12-06,2664,2443,,
2014-12-08,2664,2443,,
2014-12-09,2686,2463,,
2014-12-10,2739,2512,,
2014-12-11,2724,2498,,
2014-12-12,2735,2508,,
2014-12-13,2735,2508,,
2014-12-15,2729,2552,,
2014-12-16,2726,2549,,
2014-12-17,2731,2553,,
2014-12-18,2720,2543,,
2014-12-19,2715,2539,,
2014-12-20,2725,2548,,
2014-12-21,2725,2548,,
2014-12-22,2720,2543,,
2014-12-23,2693,2518,,
2014-12-24,2689,2514,,
2014-12-25,2689,2514,,
2014-12-26,2711,2535,,
2014-12-27,2732,2554,,
2014-12-29,2732,2554,,
2014-12-30,2718,2541,,
2014-12-31,2718,2541,,
2015-01-01,2699,2524,3276.0,26208.0
2015-01-02,2698,2523,3263.0,26104.0
2015-01-03,2714,2538,3263.0,26104.0
2015-01-05,2721,2544,3205.0,25640.0
2015-01-06,2764,2584,3205.0,25640.0
2015-01-07,2769,2589,3260.0,26080.0
2015-01-08,2724,2547,3260.0,26080.0
2015-01-09,2714,2538,3276.0,26208.0
2015-01-10,2732,2554,3281.0,26248.0
2015-01-12,2740,2562,3281.0,26248.0
2015-01-13,2762,2582,3281.0,26248.0
2015-01-14,2742,2564,3251.0,26008.0
2015-01-15,2742,2564,3250.0,26000.0
2015-01-16,2795,2613,3253.0,26024.0
2015-01-17,2806,2624,3253.0,26024.0
2015-01-19,2815,2632,3310.0,26480.0
2015-01-20,2848,2663,3310.0,26480.0
2015-01-21,2864,2678,3310.0,26480.0
2015-01-22,2848,2663,3310.0,26480.0
2015-01-23,2851,2666,3310.0,26480.0
2015-01-24,2845,2660,3342.0,26736.0
2015-01-26,2845,2660,3342.0,26736.0
2015-01-27,2824,2640,3342.0,26736.0
2015-01-28,2845,2660,3275.0,26200.0
2015-01-29,2822,2639,3285.0,26280.0
2015-01-30,2816,2633,3218.0,25744.0
2015-01-31,2850,2665,3201.0,25608.0
2015-02-02,2836,2652,3201.0,25608.0
2015-02-03,2840,2655,3201.0,25608.0
2015-02-04,2801,2619,3201.0,25608.0
2015-02-05,2814,2631,3248.0,25984.0
2015-02-06,2816,2633,3248.0,25984.0
2015-02-07,2764,2584,3234.0,25872.0
2015-02-09,2773,2593,3234.0,25872.0
2015-02-10,2772,2592,3234.0,25872.0
2015-02-11,2771,2591,3234.0,25872.0
2015-02-12,2757,2578,3167.0,25336.0
2015-02-13,2758,2579,3167.0,25336.0
2015-02-14,2760,2581,3167.0,25336.0
2015-02-16,2762,2582,3167.0,25336.0
2015-02-17,2754,2575,3169.0,25352.0
2015-02-18,2714,2538,3150.0,25200.0
2015-02-19,2720,2543,3150.0,25200.0
2015-02-20,2702,2526,3150.0,25200.0
2015-02-21,2711,2535,3150.0,25200.0
2015-02-23,2684,2510,3102.0,24816.0
2015-02-24,2692,2517,3102.0,24816.0
2015-02-25,2707,2531,3090.0,24720.0
2015-02-26,2712,2536,3077.0,24616.0
2015-02-27,2691,2516,3110.0,24880.0
2015-02-28,2708,2532,3110.0,24880.0
2015-03-02,2715,2539,3093.0,24744.0
2015-03-03,2694,2519,3115.0,24920.0
2015-03-04,2691,2516,3115.0,24920.0
2015-03-05,2695,2520,3098.0,24784.0
2015-03-06,2695,2520,3098.0,24784.0
2015-03-07,2655,2492,3085.0,24680.0
2015-03-09,2651,2479,3085.0,24680.0
2015-03-10,2627,2456,3068.0,24544.0
2015-03-11,2636,2465,3040.0,24320.0
2015-03-12,2620,2450,2993.0,23944.0
2015-03-13,2625,2464,2981.0,23848.0
2015-03-14,2631,2470,2981.0,23848.0
2015-03-16,2624,2463,2978.0,23824.0
2015-03-17,2610,2450,2978.0,23824.0
2015-03-18,2594,2435,2978.0,23824.0
2015-03-19,2627,2466,2909.0,23272.0
2015-03-20,2633,2472,2966.0,23728.0
2015-03-21,2653,2491,3005.0,24040.0
2015-03-23,2646,2484,3005.0,24040.0
2015-03-24,2658,2485,3026.0,24208.0
2015-03-25,2665,2492,3026.0,24208.0
2015-03-26,2719,2542,3041.0,24328.0
2015-03-27,2691,2516,3041.0,24328.0
